-----------------------------------------------------------------------------------------------------------------------------------------------------
Name                              MW       Cp@298K        H@298K        G@298K        S@298K      Cp@1000K       H@1000K       G@1000K       S@1000K 
     800.0000      13.5566       21.6688       -30.8347      65.6295       5.8330        -30.4321      
     1000.0000     14.7198       24.5008       -44.2835      68.7843       8.6650        -43.8809      
     1200.0000     15.6456       27.5409       -58.3228      71.5532       11.7050       -57.9202      
     1400.0000     16.3795       30.7463       -72.8848      74.0222       14.9104       -72.4822      
     1600.0000     16.9611       34.0826       -87.9156      76.2489       18.2467       -87.5130      
     1800.0000     17.4243       37.5228       -103.3710     78.2744       21.6869       -102.9684     
     2000.0000     17.7974       41.0463       -119.2141     80.1302       25.2104       -118.8115     
     2200.0000     18.1025       44.6373       -135.4134     81.8412       28.8014       -135.0108     
     2400.0000     18.3565       48.2839       -151.9422     83.4276       32.4480       -151.5397     
     2600.0000     18.5701       51.9772       -168.7772     84.9056       36.1413       -168.3746     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE N2H3
 ====================================================================================================
   Elemental Composition:
     N 2.0000
     H 3.0000
   Formation Enthalpy at 298K =          53.7140 kcal/mol
   Formation Free Gibbs Energy at 298K = 36.8642 kcal/mol
   Molecular Weight =                    31.0380 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      10.2899       53.7345       36.7511       56.6115       0.0205        -0.1132       
     600.0000      14.5747       57.5024       18.4149       65.1459       3.7884        -18.4494      
     800.0000      16.6831       60.6367       4.9249        69.6397       6.9227        -31.9393      
     1000.0000     18.3389       64.1455       -9.4022       73.5477       10.4315       -46.2664      
     1200.0000     19.6458       67.9490       -24.4647      77.0114       14.2351       -61.3289      
     1400.0000     20.6882       71.9862       -40.1832      80.1210       18.2723       -77.0474      
     1600.0000     21.5319       76.2111       -56.4938      82.9406       22.4972       -93.3580      
     1800.0000     22.2232       80.5889       -73.3433      85.5179       26.8749       -110.2075     
     2000.0000     22.7907       85.0922       -90.6873      87.8897       31.3782       -127.5515     
     2200.0000     23.2522       89.6981       -108.4874     90.0843       35.9841       -145.3516     
     2400.0000     23.6239       94.3871       -126.7107     92.1241       40.6731       -163.5749     
     2600.0000     23.9203       99.1426       -145.3279     94.0271       45.4287       -182.1922     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HCN
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     C 1.0000
     N 1.0000
   Formation Enthalpy at 298K =          31.0174 kcal/mol
   Formation Free Gibbs Energy at 298K = 16.6458 kcal/mol
   Molecular Weight =                    27.0260 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      8.5859        31.0345       16.5493       48.2840       0.0172        -0.0965       
     600.0000      10.4794       33.9251       0.9927        54.8872       2.9077        -15.6531      
     800.0000      11.3076       36.1067       -10.3090      58.0196       5.0893        -26.9548      
     1000.0000     11.9885       38.4385       -22.1799      60.6184       7.4211        -38.8258      
     1200.0000     12.5495       40.8941       -34.5324      62.8554       9.8767        -51.1782      
     1400.0000     13.0091       43.4515       -47.3044      64.8257       12.4342       -63.9502      
     1600.0000     13.3840       46.0921       -60.4488      66.5881       15.0747       -77.0947      
     1800.0000     13.6889       48.8005       -73.9285      68.1827       17.7831       -90.5743      
     2000.0000     13.9367       51.5639       -87.7127      69.6383       20.5465       -104.3585     
     2200.0000     14.1384       54.3721       -101.7759     70.9764       23.3547       -118.4218     
     2400.0000     14.3034       57.2168       -116.0965     72.2139       26.1994       -132.7424     
     2600.0000     14.4389       60.0915       -130.6557     73.3643       29.0741       -147.3015     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HNC
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     N 1.0000
     C 1.0000
   Formation Enthalpy at 298K =          45.8572 kcal/mol
   Formation Free Gibbs Energy at 298K = 31.2229 kcal/mol
   Molecular Weight =                    27.0260 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      9.5940        45.8764       31.1246       49.1726       0.0192        -0.0983       
     600.0000      10.9656       48.9896       15.2026       56.3116       3.1324        -16.0203      
     800.0000      11.5546       51.2429       3.6039        59.5487       5.3857        -27.6190      
     1000.0000     12.0723       53.6067       -8.5773       62.1840       7.7495        -39.8001      
     1200.0000     12.5228       56.0673       -21.2437      64.4258       10.2101       -52.4665      
     1400.0000     12.9096       58.6116       -34.3289      66.3861       12.7544       -65.5517      
     1600.0000     13.2364       61.2272       -47.7838      68.1319       15.3700       -79.0067      
     1800.0000     13.5079       63.9025       -61.5703      69.7071       18.0453       -92.7932      
     2000.0000     13.7290       66.6270       -75.6574      71.1422       20.7698       -106.8802     
     2200.0000     13.9056       69.3911       -90.0193      72.4593       23.5339       -121.2422     
     2400.0000     14.0437       72.1866       -104.6343     73.6754       26.3294       -135.8572     
     2600.0000     14.1503       75.0065       -119.4836     74.8039       29.1493       -150.7065     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HNCO
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     N 1.0000
     C 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          -28.3424 kcal/mol
   Formation Free Gibbs Energy at 298K = -45.3096 kcal/mol
   Molecular Weight =                    43.0250 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      10.7991       -28.3209      -45.4235      57.0089       0.0216        -0.1139       
     600.0000      13.9830       -24.5491      -63.9068      65.5962       3.7933        -18.5972      
     800.0000      15.2124       -21.6219      -77.4605      69.7982       6.7205        -32.1509      
     1000.0000     16.1047       -18.4863      -91.7793      73.2930       9.8561        -46.4697      
     1200.0000     16.8097       -15.1922      -106.7449     76.2939       13.1502       -61.4353      
     1400.0000     17.3720       -11.7719      -122.2726     78.9290       16.5705       -76.9630      
     1600.0000     17.8177       -8.2512       -138.2976     81.2790       20.0912       -92.9880      
     1800.0000     18.1697       -4.6511       -154.7688     83.3987       23.6913       -109.4592     
     2000.0000     18.4476       -0.9883       -171.6444     85.3281       27.3542       -126.3348     
     2200.0000     18.6678       2.7241        -188.8894     87.0970       31.0665       -143.5798     
     2400.0000     18.8436       6.4759        -206.4741     88.7292       34.8183       -161.1645     
     2600.0000     18.9850       10.2593       -224.3732     90.2433       38.6017       -179.0636     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HCNO
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     N 1.0000
     C 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          40.0728 kcal/mol
   Formation Free Gibbs Energy at 298K = 24.0510 kcal/mol
   Molecular Weight =                    43.0250 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      11.6458       40.0960       23.9434       53.8421       0.0233        -0.1076       
     600.0000      15.1729       44.2068       6.2868        63.1999       4.1340        -17.7642      
     800.0000      16.3750       47.3678       -6.8230       67.7385       7.2951        -30.8740      
     1000.0000     17.2955       50.7387       -20.7570      71.4957       10.6660       -44.8080      
     1200.0000     18.0068       54.2721       -35.3856      74.7148       14.1993       -59.4366      
     1400.0000     18.5523       57.9304       -50.6163      77.5334       17.8577       -74.6673      
     1600.0000     18.9696       61.6844       -66.3782      80.0391       21.6117       -90.4292      
     1800.0000     19.2906       65.5118       -82.6152      82.2928       25.4391       -106.6662     
     2000.0000     19.5416       69.3960       -99.2815      84.3388       29.3233       -123.3325     
     2200.0000     19.7430       73.3252       -116.3391     86.2110       33.2524       -140.3901     
     2400.0000     19.9097       77.2909       -133.7561     87.9363       37.2182       -157.8071     
     2600.0000     20.0506       81.2873       -151.5052     89.5356       41.2146       -175.5562     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HOCN
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     N 1.0000
     C 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          -3.6929 kcal/mol
   Formation Free Gibbs Energy at 298K = -20.8727 kcal/mol
   Molecular Weight =                    43.0250 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      11.0218       -3.6709       -20.9881      57.7241       0.0220        -0.1154       
     600.0000      13.9693       0.1194        -39.6987      66.3634       3.8122        -18.8260      
     800.0000      15.1994       3.0434        -53.4053      70.5609       6.7363        -32.5326      
     1000.0000     16.0891       6.1766        -67.8764      74.0529       9.8694        -47.0037      
     1200.0000     16.7759       9.4657        -82.9936      77.0494       13.1585       -62.1209      
     1400.0000     17.3318       12.8783       -98.6717      79.6786       16.5712       -77.7990      
     1600.0000     17.7825       16.3914       -114.8462     82.0235       20.0843       -93.9735      
     1800.0000     18.1445       19.9855       -131.4659     84.1397       23.6783       -110.5932     
     2000.0000     18.4326       23.6443       -148.4894     86.0669       27.3372       -127.6167     
     2200.0000     18.6600       27.3545       -165.8821     87.8348       31.0473       -145.0093     
     2400.0000     18.8384       31.1050       -183.6143     89.4664       34.7979       -162.7416     
     2600.0000     18.9775       34.8872       -201.6608     90.9800       38.5801       -180.7880     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH2NO
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 2.0000
     N 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          52.5589 kcal/mol
   Formation Free Gibbs Energy at 298K = 35.7876 kcal/mol
   Molecular Weight =                    44.0330 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      14.1824       52.5872       35.6750       56.3742       0.0283        -0.1127       
     600.0000      17.4811       57.3281       17.0125       67.1927       4.7693        -18.7751      
     800.0000      18.9939       60.9903       3.0303        72.4500       8.4314        -32.7573      
     1000.0000     20.2875       64.9064       -11.9077      76.8141       12.3475       -47.6953      
     1200.0000     24.0213       69.2633       -27.6677      80.7758       16.7044       -63.4553      
     1400.0000     34.9675       74.9910       -44.2458      85.1691       22.4322       -80.0334      
     1600.0000     60.0108       84.1854       -61.8481      91.2710       31.6265       -97.6357      
     1800.0000     108.1489      100.5303      -80.9843      100.8414      47.9715       -116.7719     
     2000.0000     190.4902      129.7205      -102.5656     116.1431      77.1616       -138.3533     
     2200.0000     320.2372      179.8822      -128.0074     139.9498      127.3233      -163.7950     
     2400.0000     512.6684      261.9897      -159.3307     175.5502      209.4309      -195.1183     
     2600.0000     785.1375      390.2808      -199.2662     226.7488      337.7219      -235.0538     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3NO
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 3.0000
     N 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          16.9104 kcal/mol
   Formation Free Gibbs Energy at 298K = -1.7002 kcal/mol
   Molecular Weight =                    45.0410 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      12.2945       16.9349       -1.8251       62.5336       0.0246        -0.1250       
     600.0000      17.7090       21.4542       -22.2005      72.7579       4.5438        -20.5004      
     800.0000      20.5725       25.2947       -37.3152      78.2624       8.3843        -35.6150      
     1000.0000     22.7622       29.6382       -53.4612      83.0994       12.7278       -51.7610      
     1200.0000     24.4150       34.3638       -70.5195      87.4027       17.4534       -68.8193      
     1400.0000     25.6524       39.3765       -88.3928      91.2639       22.4662       -86.6927      
     1600.0000     26.5788       44.6041       -107.0002     94.7527       27.6937       -105.3000     
     1800.0000     27.2815       49.9932       -126.2729     97.9256       33.0828       -124.5727     
     2000.0000     27.8304       55.5065       -146.1525     100.8295      38.5961       -144.4524     
     2200.0000     28.2784       61.1187       -166.5894     103.5037      44.2083       -164.8892     
     2400.0000     28.6609       66.8135       -187.5409     105.9810      49.9031       -185.8407     
     2600.0000     28.9964       72.5799       -208.9705     108.2886      55.6695       -207.2703     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3NO2
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 3.0000
     N 1.0000
     O 2.0000
   Formation Enthalpy at 298K =          -19.3879 kcal/mol
   Formation Free Gibbs Energy at 298K = -38.8381 kcal/mol
   Molecular Weight =                    61.0400 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      13.5539       -19.3609      -38.9687      65.3594       0.0270        -0.1306       
     600.0000      21.7543       -13.9752      -60.4600      77.4747       5.4127        -21.6220      
     800.0000      25.4877       -9.2316       -76.6494      84.2722       10.1563       -37.8113      
     1000.0000     28.2019       -3.8480       -94.1155      90.2676       15.5399       -55.2775      
     1200.0000     30.1590       1.9988        -112.7117     95.5921       21.3867       -73.8737      
     1400.0000     31.5736       8.1796        -132.3148     100.3531      27.5675       -93.4768      
     1600.0000     32.6131       14.6033       -152.8214     104.6405      33.9913       -113.9834     
     1800.0000     33.3976       21.2079       -174.1445     108.5291      40.5958       -135.3064     
     2000.0000     34.0014       27.9504       -196.2106     112.0805      47.3383       -157.3726     
     2200.0000     34.4701       34.7995       -218.9575     115.3441      54.1874       -180.1195     
     2400.0000     34.8381       41.7317       -242.3318     118.3598      61.1197       -203.4937     
     2600.0000     35.1296       48.7296       -266.2871     121.1603      68.1176       -227.4491     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3ONO
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 3.0000
     O 2.0000
     N 1.0000
   Formation Enthalpy at 298K =          -15.6414 kcal/mol
   Formation Free Gibbs Energy at 298K = -37.2049 kcal/mol
   Molecular Weight =                    61.0400 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      15.6666       -15.6101      -37.3497      72.4653       0.0313        -0.1448       
     600.0000      21.8736       -9.9496       -61.1264      85.2947       5.6918        -23.9215      
     800.0000      25.0698       -5.2409       -78.8775      92.0457       10.4006       -41.6726      
     1000.0000     27.4823       0.0260        -97.8861      97.9121       15.6674       -60.6812      
     1200.0000     29.2749       5.7108        -117.9965     103.0894      21.3522       -80.7916      
     1400.0000     30.5921       11.7043       -139.0845     107.7063      27.3457       -101.8796     
     1600.0000     31.5580       17.9242       -161.0480     111.8577      33.5657       -123.8431     
     1800.0000     32.2756       24.3110       -183.8016     115.6181      39.9524       -146.5967     
     2000.0000     32.8273       30.8235       -207.2733     119.0484      46.4649       -170.0684     
     2200.0000     33.2747       37.4350       -231.4023     122.1988      53.0764       -194.1974     
     2400.0000     33.6584       44.1291       -256.1369     125.1109      59.7706       -218.9320     
     2600.0000     33.9984       50.8955       -281.4330     127.8187      66.5369       -244.2281     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3ONO2
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 3.0000
     N 1.0000
     O 3.0000
   Formation Enthalpy at 298K =          -29.2184 kcal/mol
   Formation Free Gibbs Energy at 298K = -50.9663 kcal/mol
   Molecular Weight =                    77.0390 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      18.5146       -29.1815      -51.1124      73.1029       0.0370        -0.1461       
     600.0000      27.5198       -22.1643      -75.5376      88.9554       7.0541        -24.5713      
     800.0000      31.3908       -16.2500      -94.1987      97.4359       12.9685       -43.2325      
     1000.0000     34.0650       -9.6876       -114.4342     104.7466      19.5308       -63.4679      
     1200.0000     35.8963       -2.6800       -136.0357     111.1297      26.5384       -85.0694      
     1400.0000     37.1649       4.6335        -158.8363     116.7642      33.8520       -107.8700     
     1600.0000     38.0771       12.1623       -182.7008     121.7895      41.3808       -131.7345     
     1800.0000     38.7661       19.8497       -207.5189     126.3159      49.0681       -156.5526     
     2000.0000     39.2941       27.6581       -233.1996     130.4289      56.8766       -182.2333     
     2200.0000     39.6862       35.5583       -259.6672     134.1934      64.7767       -208.7009     
     2400.0000     39.9636       43.5250       -286.8571     137.6592      72.7434       -235.8908     
     2600.0000     40.1464       51.5374       -314.7136     140.8658      80.7558       -263.7473     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3CN
 ====================================================================================================
   Elemental Composition:
     C 2.0000
     H 3.0000
     N 1.0000
   Formation Enthalpy at 298K =          17.6920 kcal/mol
   Formation Free Gibbs Energy at 298K = 0.3736 kcal/mol
   Molecular Weight =                    41.0530 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      12.6084       17.7172       0.2573        58.1995       0.0252        -0.1163       
     600.0000      18.3315       22.3955       -18.8722      68.7795       4.7035        -19.2458      
     800.0000      21.2405       26.3649       -33.2103      74.4690       8.6729        -33.5840      
     1000.0000     23.4865       30.8475       -48.6135      79.4611       13.1555       -48.9872      
     1200.0000     25.1999       35.7240       -64.9581      83.9018       18.0320       -65.3318      
     1400.0000     26.4959       40.8997       -82.1440      87.8884       23.2077       -82.5177      
     1600.0000     27.4743       46.3012       -100.0880     91.4933       28.6092       -100.4617     
     1800.0000     28.2188       51.8738       -118.7198     94.7742       34.1818       -119.0934     
     2000.0000     28.7974       57.5777       -137.9793     97.7785       39.8857       -138.3530     
     2200.0000     29.2626       63.3853       -157.8154     100.5458      45.6933       -158.1890     
     2400.0000     29.6510       69.2777       -178.1840     103.1091      51.5857       -178.5577     
     2600.0000     29.9832       75.2420       -199.0473     105.4959      57.5500       -199.4209     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CN
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     N 1.0000
   Formation Enthalpy at 298K =          104.8348 kcal/mol
   Formation Free Gibbs Energy at 298K = 90.4044 kcal/mol
   Molecular Weight =                    26.0180 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      6.9559        104.8487      90.3075       48.4704       0.0139        -0.0969       
     600.0000      7.3363        106.9824      74.9513       53.3851       2.1476        -15.4531      
     800.0000      7.6788        108.4844      64.0498       55.5432       3.6496        -26.3546      
     1000.0000     7.9691        110.0502      52.7612       57.2891       5.2155        -37.6433      
     1200.0000     8.2037        111.6683      41.1521       58.7635       6.8335        -49.2523      
     1400.0000     8.3974        113.3290      29.2687       60.0431       8.4942        -61.1357      
     1600.0000     8.5628        115.0254      17.1447       61.1754       10.1906       -73.2597      
     1800.0000     8.7102        116.7529      4.8062        62.1926       11.9182       -85.5983      
     2000.0000     8.8473        118.5088      -7.7262       63.1175       13.6740       -98.1307      
     2200.0000     8.9795        120.2915      -20.4358      63.9670       15.4568       -110.8402     
     2400.0000     9.1099        122.1005      -33.3088      64.7539       17.2657       -123.7133     
     2600.0000     9.2391        123.9354      -46.3339      65.4882       19.1006       -136.7383     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE NCN
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     N 2.0000
   Formation Enthalpy at 298K =          106.5065 kcal/mol
   Formation Free Gibbs Energy at 298K = 90.4278 kcal/mol
   Molecular Weight =                    40.0250 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      10.0420       106.5266      90.3199       54.0224       0.0201        -0.1080       
     600.0000      12.3980       109.9328      72.8540       61.7980       3.4263        -17.5738      
     800.0000      13.2429       112.5042      60.1115       65.4908       5.9977        -30.3163      
     1000.0000     13.7393       115.2069      46.7027       68.5042       8.7004        -43.7252      
     1200.0000     14.0344       117.9866      32.7417       71.0374       11.4801       -57.6861      
     1400.0000     14.2298       120.8141      18.3112       73.2163       14.3076       -72.1166      
     1600.0000     14.3811       123.6757      3.4730        75.1266       17.1692       -86.9548      
     1800.0000     14.5037       126.5646      -11.7255      76.8278       20.0581       -102.1534     
     2000.0000     14.5992       129.4753      -27.2469      78.3611       22.9688       -117.6748     
     2200.0000     14.6697       132.4026      -43.0608      79.7561       25.8961       -133.4886     
     2400.0000     14.7179       135.3417      -59.1416      81.0347       28.8352       -149.5695     
     2600.0000     14.7474       138.2885      -75.4680      82.2141       31.7820       -165.8959     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE NCO
 ====================================================================================================
   Elemental Composition:
     N 1.0000
     C 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          30.5910 kcal/mol
   Formation Free Gibbs Energy at 298K = 14.0555 kcal/mol
   Molecular Weight =                    42.0170 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      9.5627        30.6102       13.9445       55.5522       0.0191        -0.1110       
     600.0000      11.7861       33.8440       -3.9169       62.9349       3.2530        -17.9725      
     800.0000      12.6836       36.2971       -16.8687      66.4573       5.7061        -30.9243      
     1000.0000     13.2754       38.8971       -30.4586      69.3558       8.3061        -44.5141      
     1200.0000     13.6690       41.5941       -44.5818      71.8133       11.0031       -58.6373      
     1400.0000     13.9437       44.3569       -59.1621      73.9421       13.7658       -73.2176      
     1600.0000     14.1509       47.1672       -74.1418      75.8181       16.5761       -88.1974      
     1800.0000     14.3145       50.0144       -89.4761      77.4947       19.4233       -103.5316     
     2000.0000     14.4414       52.8905       -105.1290     79.0097       22.2995       -119.1845     
     2200.0000     14.5366       55.7888       -121.0711     80.3909       25.1978       -135.1266     
     2400.0000     14.6051       58.7034       -137.2778     81.6588       28.1124       -151.3333     
     2600.0000     14.6520       61.6294       -153.7281     82.8298       31.0384       -167.7837     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HNCN
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 1.0000
     N 2.0000
   Formation Enthalpy at 298K =          75.4751 kcal/mol
   Formation Free Gibbs Energy at 298K = 57.8668 kcal/mol
   Molecular Weight =                    41.0330 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      11.1758       75.4974       57.7486       59.1629       0.0223        -0.1183       
     600.0000      14.2138       79.3469       38.5856       67.9355       3.8718        -19.2812      
     800.0000      15.4892       82.3249       24.5567       72.2103       6.8498        -33.3101      
     1000.0000     16.3868       85.5175       9.7489        75.7686       10.0424       -48.1179      
     1200.0000     17.0457       88.8638       -5.7169       78.8173       13.3887       -63.5837      
     1400.0000     17.5598       92.3263       -21.7527      81.4849       16.8511       -79.6195      
     1600.0000     17.9777       95.8814       -38.2913      83.8579       20.4063       -96.1581      
     1800.0000     18.3161       99.5120       -55.2802      85.9957       24.0369       -113.1470     
     2000.0000     18.5862       103.2033      -72.6767      87.9400       27.7282       -130.5435     
     2200.0000     18.7982       106.9426      -90.4454      89.7218       31.4675       -148.3122     
     2400.0000     18.9619       110.7194      -108.5562     91.3648       35.2443       -166.4230     
     2600.0000     19.0862       114.5248      -126.9833     92.8877       39.0497       -184.8501     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE H2CN
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 2.0000
     N 1.0000
   Formation Enthalpy at 298K =          57.0139 kcal/mol
   Formation Free Gibbs Energy at 298K = 41.0431 kcal/mol
   Molecular Weight =                    28.0340 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      9.1129        57.0321       40.9359       53.6542       0.0182        -0.1072       
     600.0000      12.2012       60.2404       23.6746       60.9429       3.2265        -17.3685      
     800.0000      13.8425       62.8515       11.1016       64.6875       5.8376        -29.9416      
     1000.0000     15.1116       65.7525       -2.1664       67.9189       8.7386        -43.2095      
     1200.0000     16.0815       68.8762       -16.0403      70.7638       11.8623       -57.0834      
     1400.0000     16.8169       72.1695       -30.4514      73.3006       15.1556       -71.4945      
     1600.0000     17.3738       75.5911       -45.3437      75.5843       18.5772       -86.3868      
     1800.0000     17.7994       79.1103       -60.6710      77.6563       22.0964       -101.7141     
     2000.0000     18.1318       82.7047       -76.3943      79.5495       25.6908       -117.4374     
     2200.0000     18.4003       86.3588       -92.4807      81.2907       29.3448       -133.5238     
     2400.0000     18.6254       90.0619       -108.9019     82.9016       33.0480       -149.9450     
     2600.0000     18.8183       93.8068       -125.6339     84.4002       36.7929       -166.6770     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HCNH
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 2.0000
     N 1.0000
